"timestamp","state","totalCpuPercent","totalPrivateMb","processCount","handleCount","threadCount"
"2026-08-03T14:49:30.6844685+08:00","interaction","0","151.13","8","3226","188"
"2026-08-03T14:49:31.8662391+08:00","interaction","0","151.13","8","3226","188"
"2026-08-03T14:49:33.0302811+08:00","interaction","0","151.13","8","3226","188"
"2026-08-03T14:49:34.2212060+08:00","interaction","0","151.13","8","3226","188"
"2026-08-03T14:49:35.3715766+08:00","interaction","0","151.13","8","3226","188"
"2026-08-03T14:49:36.5595535+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:37.7750054+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:38.9543469+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:40.1268226+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:41.3020346+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:42.4727977+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:43.6613486+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:44.8469858+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:46.0161386+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:47.2113368+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:48.3980075+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:49.5772810+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:50.7455591+08:00","interaction","0","151.11","8","3226","188"
"2026-08-03T14:49:51.9130510+08:00","interaction","0","151.04","8","3224","186"
"2026-08-03T14:49:53.1069730+08:00","interaction","0","151.01","8","3224","186"
"2026-08-03T14:49:54.2833121+08:00","interaction","0","151.01","8","3224","186"
"2026-08-03T14:49:55.4641578+08:00","interaction","0","151.01","8","3224","186"
"2026-08-03T14:49:56.6300799+08:00","interaction","0","151.01","8","3224","186"
"2026-08-03T14:49:57.8211120+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:49:58.9765198+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:00.1509538+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:01.3239327+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:02.5076963+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:03.6511731+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:04.8312435+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:06.0098846+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:07.1871723+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:08.3455381+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:09.5299677+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:10.7256173+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:11.9408853+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:13.1486888+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:14.3210506+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:15.4820682+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:16.6452221+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:17.8169842+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:18.9711031+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:20.1512859+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:21.3109198+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:22.5012967+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:23.6607893+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:24.8808773+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:26.0474562+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:27.4950859+08:00","interaction","0","151.06","8","3226","187"
"2026-08-03T14:50:28.9637065+08:00","interaction","0","151.01","8","3226","184"
"2026-08-03T14:50:30.1329068+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:31.2811680+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:32.4513164+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:33.6288915+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:34.7910930+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:35.9748000+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:37.1445434+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:38.3359336+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:39.5290366+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:40.7008118+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:41.8761850+08:00","interaction","0","151.05","8","3226","187"
